raceId,driverId,milliseconds,time,lap,year,driver
902,1,97855,1:37.855,51,2014,Lewis Hamilton
902,1,99481,1:39.481,52,2014,Lewis Hamilton
902,1,99277,1:39.277,53,2014,Lewis Hamilton
902,1,97941,1:37.941,54,2014,Lewis Hamilton
902,1,97923,1:37.923,55,2014,Lewis Hamilton
902,1,97794,1:37.794,56,2014,Lewis Hamilton
902,1,98387,1:38.387,57,2014,Lewis Hamilton
903,1,104671,1:44.671,1,2014,Lewis Hamilton
903,1,102553,1:42.553,2,2014,Lewis Hamilton
903,1,103160,1:43.160,3,2014,Lewis Hamilton
903,1,103168,1:43.168,4,2014,Lewis Hamilton
903,1,103239,1:43.239,5,2014,Lewis Hamilton
903,1,103144,1:43.144,6,2014,Lewis Hamilton
903,1,103166,1:43.166,7,2014,Lewis Hamilton
903,1,103376,1:43.376,8,2014,Lewis Hamilton
903,1,103816,1:43.816,9,2014,Lewis Hamilton
903,1,103832,1:43.832,10,2014,Lewis Hamilton
903,1,103948,1:43.948,11,2014,Lewis Hamilton
903,1,104252,1:44.252,12,2014,Lewis Hamilton
903,1,104293,1:44.293,13,2014,Lewis Hamilton
903,1,104003,1:44.003,14,2014,Lewis Hamilton
903,1,104259,1:44.259,15,2014,Lewis Hamilton
903,1,104560,1:44.560,16,2014,Lewis Hamilton
903,1,111929,1:51.929,17,2014,Lewis Hamilton
903,1,122317,2:02.317,18,2014,Lewis Hamilton
903,1,102777,1:42.777,19,2014,Lewis Hamilton
903,1,102839,1:42.839,20,2014,Lewis Hamilton
903,1,103322,1:43.322,21,2014,Lewis Hamilton
903,1,102951,1:42.951,22,2014,Lewis Hamilton
903,1,102601,1:42.601,23,2014,Lewis Hamilton
903,1,102804,1:42.804,24,2014,Lewis Hamilton
903,1,102323,1:42.323,25,2014,Lewis Hamilton
903,1,102696,1:42.696,26,2014,Lewis Hamilton
903,1,102809,1:42.809,27,2014,Lewis Hamilton
903,1,102934,1:42.934,28,2014,Lewis Hamilton
903,1,103419,1:43.419,29,2014,Lewis Hamilton
903,1,103824,1:43.824,30,2014,Lewis Hamilton
903,1,103293,1:43.293,31,2014,Lewis Hamilton
903,1,103116,1:43.116,32,2014,Lewis Hamilton
903,1,103179,1:43.179,33,2014,Lewis Hamilton
903,1,103314,1:43.314,34,2014,Lewis Hamilton
903,1,102935,1:42.935,35,2014,Lewis Hamilton
903,1,102782,1:42.782,36,2014,Lewis Hamilton
903,1,102925,1:42.925,37,2014,Lewis Hamilton
903,1,108144,1:48.144,38,2014,Lewis Hamilton
903,1,122762,2:02.762,39,2014,Lewis Hamilton
903,1,101817,1:41.817,40,2014,Lewis Hamilton
903,1,101681,1:41.681,41,2014,Lewis Hamilton
903,1,101196,1:41.196,42,2014,Lewis Hamilton
903,1,102135,1:42.135,43,2014,Lewis Hamilton
903,1,101585,1:41.585,44,2014,Lewis Hamilton
903,1,101979,1:41.979,45,2014,Lewis Hamilton
903,1,102094,1:42.094,46,2014,Lewis Hamilton
903,1,101908,1:41.908,47,2014,Lewis Hamilton
903,1,102292,1:42.292,48,2014,Lewis Hamilton
903,1,101893,1:41.893,49,2014,Lewis Hamilton
903,1,101879,1:41.879,50,2014,Lewis Hamilton
903,1,101706,1:41.706,51,2014,Lewis Hamilton
903,1,101342,1:41.342,52,2014,Lewis Hamilton
903,1,101583,1:41.583,53,2014,Lewis Hamilton
903,1,101813,1:41.813,54,2014,Lewis Hamilton
903,1,101413,1:41.413,55,2014,Lewis Hamilton
903,1,103059,1:43.059,56,2014,Lewis Hamilton
904,1,96072,1:36.072,1,2014,Lewis Hamilton
904,1,92010,1:32.010,2,2014,Lewis Hamilton
904,1,92104,1:32.104,3,2014,Lewis Hamilton
904,1,91913,1:31.913,4,2014,Lewis Hamilton
904,1,92028,1:32.028,5,2014,Lewis Hamilton
904,1,92014,1:32.014,6,2014,Lewis Hamilton
904,1,92201,1:32.201,7,2014,Lewis Hamilton
904,1,91922,1:31.922,8,2014,Lewis Hamilton
904,1,91876,1:31.876,9,2014,Lewis Hamilton
904,1,91776,1:31.776,10,2014,Lewis Hamilton
904,1,91910,1:31.910,11,2014,Lewis Hamilton
904,1,92221,1:32.221,12,2014,Lewis Hamilton
904,1,92375,1:32.375,13,2014,Lewis Hamilton
904,1,92569,1:32.569,14,2014,Lewis Hamilton
904,1,92158,1:32.158,15,2014,Lewis Hamilton
904,1,92244,1:32.244,16,2014,Lewis Hamilton
904,1,92199,1:32.199,17,2014,Lewis Hamilton
904,1,95838,1:35.838,18,2014,Lewis Hamilton
904,1,110005,1:50.005,19,2014,Lewis Hamilton
904,1,91214,1:31.214,20,2014,Lewis Hamilton
904,1,91559,1:31.559,21,2014,Lewis Hamilton
904,1,90804,1:30.804,22,2014,Lewis Hamilton
904,1,91468,1:31.468,23,2014,Lewis Hamilton
904,1,91830,1:31.830,24,2014,Lewis Hamilton
904,1,91575,1:31.575,25,2014,Lewis Hamilton
904,1,91786,1:31.786,26,2014,Lewis Hamilton
904,1,91871,1:31.871,27,2014,Lewis Hamilton
904,1,91524,1:31.524,28,2014,Lewis Hamilton
904,1,91437,1:31.437,29,2014,Lewis Hamilton
904,1,91024,1:31.024,30,2014,Lewis Hamilton
904,1,91164,1:31.164,31,2014,Lewis Hamilton
904,1,91040,1:31.040,32,2014,Lewis Hamilton
904,1,91157,1:31.157,33,2014,Lewis Hamilton
904,1,91375,1:31.375,34,2014,Lewis Hamilton
904,1,91296,1:31.296,35,2014,Lewis Hamilton
904,1,91606,1:31.606,36,2014,Lewis Hamilton
904,1,91268,1:31.268,37,2014,Lewis Hamilton
904,1,91483,1:31.483,38,2014,Lewis Hamilton
904,1,91592,1:31.592,39,2014,Lewis Hamilton
904,1,91344,1:31.344,40,2014,Lewis Hamilton
904,1,91587,1:31.587,41,2014,Lewis Hamilton
904,1,91728,1:31.728,42,2014,Lewis Hamilton
904,1,94920,1:34.920,43,2014,Lewis Hamilton
904,1,110444,1:50.444,44,2014,Lewis Hamilton
904,1,90136,1:30.136,45,2014,Lewis Hamilton
904,1,90404,1:30.404,46,2014,Lewis Hamilton
904,1,90269,1:30.269,47,2014,Lewis Hamilton
904,1,91157,1:31.157,48,2014,Lewis Hamilton
904,1,89759,1:29.759,49,2014,Lewis Hamilton
904,1,89814,1:29.814,50,2014,Lewis Hamilton
904,1,90026,1:30.026,51,2014,Lewis Hamilton
904,1,90068,1:30.068,52,2014,Lewis Hamilton
904,1,89597,1:29.597,53,2014,Lewis Hamilton
904,1,89483,1:29.483,54,2014,Lewis Hamilton
904,1,89601,1:29.601,55,2014,Lewis Hamilton
904,1,89810,1:29.810,56,2014,Lewis Hamilton
904,1,89932,1:29.932,57,2014,Lewis Hamilton
904,1,89880,1:29.880,58,2014,Lewis Hamilton
904,1,90551,1:30.551,59,2014,Lewis Hamilton
904,1,89692,1:29.692,60,2014,Lewis Hamilton
904,1,89704,1:29.704,61,2014,Lewis Hamilton
904,1,89981,1:29.981,62,2014,Lewis Hamilton
904,1,90038,1:30.038,63,2014,Lewis Hamilton
904,1,90388,1:30.388,64,2014,Lewis Hamilton
904,1,90421,1:30.421,65,2014,Lewis Hamilton
904,1,90913,1:30.913,66,2014,Lewis Hamilton
905,3,101206,1:41.206,1,2014,Nico Rosberg
905,3,123788,2:03.788,2,2014,Nico Rosberg
905,3,119248,1:59.248,3,2014,Nico Rosberg
905,3,82211,1:22.211,4,2014,Nico Rosberg
905,3,81242,1:21.242,5,2014,Nico Rosberg
905,3,80461,1:20.461,6,2014,Nico Rosberg
905,3,80312,1:20.312,7,2014,Nico Rosberg
905,3,80562,1:20.562,8,2014,Nico Rosberg
905,3,80317,1:20.317,9,2014,Nico Rosberg
905,3,80537,1:20.537,10,2014,Nico Rosberg
905,3,80082,1:20.082,11,2014,Nico Rosberg
905,3,80242,1:20.242,12,2014,Nico Rosberg
905,3,80365,1:20.365,13,2014,Nico Rosberg
905,3,80646,1:20.646,14,2014,Nico Rosberg
905,3,80369,1:20.369,15,2014,Nico Rosberg
905,3,80623,1:20.623,16,2014,Nico Rosberg
905,3,80364,1:20.364,17,2014,Nico Rosberg
905,3,80614,1:20.614,18,2014,Nico Rosberg
905,3,81411,1:21.411,19,2014,Nico Rosberg
905,3,80906,1:20.906,20,2014,Nico Rosberg
905,3,81415,1:21.415,21,2014,Nico Rosberg
905,3,81508,1:21.508,22,2014,Nico Rosberg
905,3,81504,1:21.504,23,2014,Nico Rosberg
905,3,81978,1:21.978,24,2014,Nico Rosberg
905,3,83058,1:23.058,25,2014,Nico Rosberg
905,3,110920,1:50.920,26,2014,Nico Rosberg
905,3,118968,1:58.968,27,2014,Nico Rosberg
905,3,135670,2:15.670,28,2014,Nico Rosberg
905,3,114712,1:54.712,29,2014,Nico Rosberg
905,3,114426,1:54.426,30,2014,Nico Rosberg
905,3,81517,1:21.517,31,2014,Nico Rosberg
905,3,80578,1:20.578,32,2014,Nico Rosberg
905,3,79425,1:19.425,33,2014,Nico Rosberg
905,3,79508,1:19.508,34,2014,Nico Rosberg
905,3,79462,1:19.462,35,2014,Nico Rosberg
905,3,79765,1:19.765,36,2014,Nico Rosberg
905,3,79569,1:19.569,37,2014,Nico Rosberg
905,3,79717,1:19.717,38,2014,Nico Rosberg
905,3,79783,1:19.783,39,2014,Nico Rosberg
905,3,79823,1:19.823,40,2014,Nico Rosberg
905,3,79585,1:19.585,41,2014,Nico Rosberg
905,3,79513,1:19.513,42,2014,Nico Rosberg
905,3,79636,1:19.636,43,2014,Nico Rosberg
905,3,79765,1:19.765,44,2014,Nico Rosberg
905,3,79721,1:19.721,45,2014,Nico Rosberg
905,3,79899,1:19.899,46,2014,Nico Rosberg
905,3,80015,1:20.015,47,2014,Nico Rosberg
905,3,79647,1:19.647,48,2014,Nico Rosberg
905,3,79525,1:19.525,49,2014,Nico Rosberg
905,3,79841,1:19.841,50,2014,Nico Rosberg
905,3,80337,1:20.337,51,2014,Nico Rosberg
905,3,80563,1:20.563,52,2014,Nico Rosberg
905,3,79662,1:19.662,53,2014,Nico Rosberg
905,3,79774,1:19.774,54,2014,Nico Rosberg
905,3,79774,1:19.774,55,2014,Nico Rosberg
905,3,79659,1:19.659,56,2014,Nico Rosberg
905,3,80626,1:20.626,57,2014,Nico Rosberg
905,3,80172,1:20.172,58,2014,Nico Rosberg
905,3,79957,1:19.957,59,2014,Nico Rosberg
905,3,80291,1:20.291,60,2014,Nico Rosberg
905,3,82074,1:22.074,61,2014,Nico Rosberg
905,3,81133,1:21.133,62,2014,Nico Rosberg
905,3,79649,1:19.649,63,2014,Nico Rosberg
905,3,79638,1:19.638,64,2014,Nico Rosberg
905,3,79951,1:19.951,65,2014,Nico Rosberg
905,3,80292,1:20.292,66,2014,Nico Rosberg
905,3,80008,1:20.008,67,2014,Nico Rosberg
905,3,80093,1:20.093,68,2014,Nico Rosberg
905,3,80071,1:20.071,69,2014,Nico Rosberg
905,3,80507,1:20.507,70,2014,Nico Rosberg
905,3,80945,1:20.945,71,2014,Nico Rosberg
905,3,81923,1:21.923,72,2014,Nico Rosberg
905,3,80895,1:20.895,73,2014,Nico Rosberg
905,3,80544,1:20.544,74,2014,Nico Rosberg
905,3,80886,1:20.886,75,2014,Nico Rosberg
905,3,80451,1:20.451,76,2014,Nico Rosberg
905,3,80183,1:20.183,77,2014,Nico Rosberg
905,3,81644,1:21.644,78,2014,Nico Rosberg
906,817,113331,1:53.331,1,2014,Daniel Ricciardo
906,817,129274,2:09.274,2,2014,Daniel Ricciardo
906,817,126339,2:06.339,3,2014,Daniel Ricciardo
906,817,125788,2:05.788,4,2014,Daniel Ricciardo
906,817,120415,2:00.415,5,2014,Daniel Ricciardo
906,817,116090,1:56.090,6,2014,Daniel Ricciardo
906,817,116596,1:56.596,7,2014,Daniel Ricciardo
906,817,82324,1:22.324,8,2014,Daniel Ricciardo
906,817,80877,1:20.877,9,2014,Daniel Ricciardo
906,817,80927,1:20.927,10,2014,Daniel Ricciardo
906,817,81132,1:21.132,11,2014,Daniel Ricciardo
906,817,81794,1:21.794,12,2014,Daniel Ricciardo
906,817,98031,1:38.031,13,2014,Daniel Ricciardo
906,817,82621,1:22.621,14,2014,Daniel Ricciardo
906,817,80616,1:20.616,15,2014,Daniel Ricciardo
906,817,81264,1:21.264,16,2014,Daniel Ricciardo
906,817,81406,1:21.406,17,2014,Daniel Ricciardo
906,817,81477,1:21.477,18,2014,Daniel Ricciardo
906,817,81030,1:21.030,19,2014,Daniel Ricciardo
906,817,80905,1:20.905,20,2014,Daniel Ricciardo
906,817,80612,1:20.612,21,2014,Daniel Ricciardo
906,817,80641,1:20.641,22,2014,Daniel Ricciardo
906,817,80624,1:20.624,23,2014,Daniel Ricciardo
906,817,80492,1:20.492,24,2014,Daniel Ricciardo
906,817,80921,1:20.921,25,2014,Daniel Ricciardo
906,817,80709,1:20.709,26,2014,Daniel Ricciardo
906,817,79906,1:19.906,27,2014,Daniel Ricciardo
906,817,80110,1:20.110,28,2014,Daniel Ricciardo
906,817,80268,1:20.268,29,2014,Daniel Ricciardo
906,817,80108,1:20.108,30,2014,Daniel Ricciardo
906,817,79814,1:19.814,31,2014,Daniel Ricciardo
906,817,80058,1:20.058,32,2014,Daniel Ricciardo
906,817,80263,1:20.263,33,2014,Daniel Ricciardo
906,817,80365,1:20.365,34,2014,Daniel Ricciardo
906,817,80363,1:20.363,35,2014,Daniel Ricciardo
906,817,79412,1:19.412,36,2014,Daniel Ricciardo
906,817,95162,1:35.162,37,2014,Daniel Ricciardo
906,817,81285,1:21.285,38,2014,Daniel Ricciardo
906,817,79946,1:19.946,39,2014,Daniel Ricciardo
906,817,79378,1:19.378,40,2014,Daniel Ricciardo
906,817,79922,1:19.922,41,2014,Daniel Ricciardo
906,817,79633,1:19.633,42,2014,Daniel Ricciardo
906,817,79606,1:19.606,43,2014,Daniel Ricciardo
906,817,79891,1:19.891,44,2014,Daniel Ricciardo
906,817,79847,1:19.847,45,2014,Daniel Ricciardo
906,817,79521,1:19.521,46,2014,Daniel Ricciardo
906,817,79754,1:19.754,47,2014,Daniel Ricciardo
906,817,79601,1:19.601,48,2014,Daniel Ricciardo
906,817,80108,1:20.108,49,2014,Daniel Ricciardo
906,817,80183,1:20.183,50,2014,Daniel Ricciardo
906,817,80172,1:20.172,51,2014,Daniel Ricciardo
906,817,79826,1:19.826,52,2014,Daniel Ricciardo
906,817,79762,1:19.762,53,2014,Daniel Ricciardo
906,817,79908,1:19.908,54,2014,Daniel Ricciardo
906,817,80170,1:20.170,55,2014,Daniel Ricciardo
906,817,79906,1:19.906,56,2014,Daniel Ricciardo
906,817,79756,1:19.756,57,2014,Daniel Ricciardo
906,817,79685,1:19.685,58,2014,Daniel Ricciardo
906,817,79772,1:19.772,59,2014,Daniel Ricciardo
906,817,79656,1:19.656,60,2014,Daniel Ricciardo
906,817,79787,1:19.787,61,2014,Daniel Ricciardo
906,817,79728,1:19.728,62,2014,Daniel Ricciardo
906,817,79674,1:19.674,63,2014,Daniel Ricciardo
906,817,79815,1:19.815,64,2014,Daniel Ricciardo
906,817,79619,1:19.619,65,2014,Daniel Ricciardo
906,817,80138,1:20.138,66,2014,Daniel Ricciardo
906,817,79082,1:19.082,67,2014,Daniel Ricciardo
906,817,78640,1:18.640,68,2014,Daniel Ricciardo
906,817,79075,1:19.075,69,2014,Daniel Ricciardo
906,817,97919,1:37.919,70,2014,Daniel Ricciardo
907,3,78359,1:18.359,1,2014,Nico Rosberg
907,3,74207,1:14.207,2,2014,Nico Rosberg
907,3,73802,1:13.802,3,2014,Nico Rosberg
907,3,74179,1:14.179,4,2014,Nico Rosberg
907,3,74307,1:14.307,5,2014,Nico Rosberg
907,3,74048,1:14.048,6,2014,Nico Rosberg
907,3,74691,1:14.691,7,2014,Nico Rosberg
907,3,74534,1:14.534,8,2014,Nico Rosberg
907,3,74563,1:14.563,9,2014,Nico Rosberg
907,3,74416,1:14.416,10,2014,Nico Rosberg
907,3,77649,1:17.649,11,2014,Nico Rosberg
907,3,90993,1:30.993,12,2014,Nico Rosberg
907,3,73940,1:13.940,13,2014,Nico Rosberg
907,3,74976,1:14.976,14,2014,Nico Rosberg
907,3,74832,1:14.832,15,2014,Nico Rosberg
907,3,74518,1:14.518,16,2014,Nico Rosberg
907,3,74409,1:14.409,17,2014,Nico Rosberg
907,3,74418,1:14.418,18,2014,Nico Rosberg
907,3,74291,1:14.291,19,2014,Nico Rosberg
907,3,74340,1:14.340,20,2014,Nico Rosberg
907,3,74473,1:14.473,21,2014,Nico Rosberg
907,3,74366,1:14.366,22,2014,Nico Rosberg
907,3,74190,1:14.190,23,2014,Nico Rosberg
907,3,74469,1:14.469,24,2014,Nico Rosberg
907,3,74003,1:14.003,25,2014,Nico Rosberg
907,3,74293,1:14.293,26,2014,Nico Rosberg
907,3,73706,1:13.706,27,2014,Nico Rosberg
907,3,73866,1:13.866,28,2014,Nico Rosberg
907,3,73958,1:13.958,29,2014,Nico Rosberg
907,3,75391,1:15.391,30,2014,Nico Rosberg
907,3,74324,1:14.324,31,2014,Nico Rosberg
907,3,73726,1:13.726,32,2014,Nico Rosberg
907,3,74055,1:14.055,33,2014,Nico Rosberg
907,3,73921,1:13.921,34,2014,Nico Rosberg
907,3,73677,1:13.677,35,2014,Nico Rosberg
907,3,73586,1:13.586,36,2014,Nico Rosberg
907,3,73358,1:13.358,37,2014,Nico Rosberg
907,3,73442,1:13.442,38,2014,Nico Rosberg
907,3,73438,1:13.438,39,2014,Nico Rosberg
907,3,76726,1:16.726,40,2014,Nico Rosberg
907,3,90331,1:30.331,41,2014,Nico Rosberg
907,3,73314,1:13.314,42,2014,Nico Rosberg
907,3,73515,1:13.515,43,2014,Nico Rosberg
907,3,73130,1:13.130,44,2014,Nico Rosberg
907,3,73403,1:13.403,45,2014,Nico Rosberg
907,3,73301,1:13.301,46,2014,Nico Rosberg
907,3,72724,1:12.724,47,2014,Nico Rosberg
907,3,72603,1:12.603,48,2014,Nico Rosberg
907,3,72674,1:12.674,49,2014,Nico Rosberg
907,3,72598,1:12.598,50,2014,Nico Rosberg
907,3,72958,1:12.958,51,2014,Nico Rosberg
907,3,73205,1:13.205,52,2014,Nico Rosberg
907,3,72970,1:12.970,53,2014,Nico Rosberg
907,3,73122,1:13.122,54,2014,Nico Rosberg
907,3,72905,1:12.905,55,2014,Nico Rosberg
907,3,73162,1:13.162,56,2014,Nico Rosberg
907,3,73200,1:13.200,57,2014,Nico Rosberg
907,3,73163,1:13.163,58,2014,Nico Rosberg
907,3,73269,1:13.269,59,2014,Nico Rosberg
907,3,73169,1:13.169,60,2014,Nico Rosberg
907,3,72872,1:12.872,61,2014,Nico Rosberg
907,3,72964,1:12.964,62,2014,Nico Rosberg
907,3,72772,1:12.772,63,2014,Nico Rosberg
907,3,72821,1:12.821,64,2014,Nico Rosberg
907,3,73021,1:13.021,65,2014,Nico Rosberg
907,3,73052,1:13.052,66,2014,Nico Rosberg
907,3,72731,1:12.731,67,2014,Nico Rosberg
907,3,72642,1:12.642,68,2014,Nico Rosberg
907,3,72804,1:12.804,69,2014,Nico Rosberg
907,3,72833,1:12.833,70,2014,Nico Rosberg
907,3,73308,1:13.308,71,2014,Nico Rosberg
908,1,139816,2:19.816,1,2014,Lewis Hamilton
908,1,3698495,1:01:38.495,2,2014,Lewis Hamilton
908,1,100284,1:40.284,3,2014,Lewis Hamilton
908,1,99533,1:39.533,4,2014,Lewis Hamilton
908,1,99345,1:39.345,5,2014,Lewis Hamilton
908,1,98786,1:38.786,6,2014,Lewis Hamilton
908,1,98861,1:38.861,7,2014,Lewis Hamilton
908,1,99012,1:39.012,8,2014,Lewis Hamilton
908,1,99079,1:39.079,9,2014,Lewis Hamilton
908,1,98794,1:38.794,10,2014,Lewis Hamilton
908,1,99012,1:39.012,11,2014,Lewis Hamilton
908,1,99433,1:39.433,12,2014,Lewis Hamilton
908,1,98954,1:38.954,13,2014,Lewis Hamilton
908,1,98763,1:38.763,14,2014,Lewis Hamilton
908,1,98969,1:38.969,15,2014,Lewis Hamilton
908,1,98554,1:38.554,16,2014,Lewis Hamilton
908,1,98680,1:38.680,17,2014,Lewis Hamilton
908,1,98708,1:38.708,18,2014,Lewis Hamilton
908,1,98837,1:38.837,19,2014,Lewis Hamilton
908,1,98935,1:38.935,20,2014,Lewis Hamilton
908,1,98718,1:38.718,21,2014,Lewis Hamilton
908,1,98792,1:38.792,22,2014,Lewis Hamilton
908,1,98877,1:38.877,23,2014,Lewis Hamilton
908,1,97583,1:37.583,24,2014,Lewis Hamilton
908,1,119839,1:59.839,25,2014,Lewis Hamilton
908,1,97176,1:37.176,26,2014,Lewis Hamilton
908,1,97307,1:37.307,27,2014,Lewis Hamilton
908,1,97622,1:37.622,28,2014,Lewis Hamilton
908,1,98703,1:38.703,29,2014,Lewis Hamilton
908,1,98855,1:38.855,30,2014,Lewis Hamilton
908,1,99350,1:39.350,31,2014,Lewis Hamilton
908,1,99329,1:39.329,32,2014,Lewis Hamilton
908,1,98809,1:38.809,33,2014,Lewis Hamilton
908,1,99176,1:39.176,34,2014,Lewis Hamilton
908,1,98277,1:38.277,35,2014,Lewis Hamilton
908,1,98595,1:38.595,36,2014,Lewis Hamilton
908,1,98979,1:38.979,37,2014,Lewis Hamilton
908,1,98750,1:38.750,38,2014,Lewis Hamilton
908,1,98695,1:38.695,39,2014,Lewis Hamilton
908,1,99025,1:39.025,40,2014,Lewis Hamilton
908,1,98232,1:38.232,41,2014,Lewis Hamilton
908,1,120060,2:00.060,42,2014,Lewis Hamilton
908,1,97722,1:37.722,43,2014,Lewis Hamilton
908,1,97483,1:37.483,44,2014,Lewis Hamilton
908,1,97554,1:37.554,45,2014,Lewis Hamilton
908,1,98114,1:38.114,46,2014,Lewis Hamilton
908,1,98555,1:38.555,47,2014,Lewis Hamilton
908,1,98191,1:38.191,48,2014,Lewis Hamilton
908,1,97857,1:37.857,49,2014,Lewis Hamilton
908,1,98094,1:38.094,50,2014,Lewis Hamilton
908,1,98145,1:38.145,51,2014,Lewis Hamilton
908,1,98780,1:38.780,52,2014,Lewis Hamilton
909,3,113344,1:53.344,1,2014,Nico Rosberg
909,3,119917,1:59.917,2,2014,Nico Rosberg
909,3,82320,1:22.320,3,2014,Nico Rosberg
909,3,82594,1:22.594,4,2014,Nico Rosberg
909,3,82165,1:22.165,5,2014,Nico Rosberg
909,3,82107,1:22.107,6,2014,Nico Rosberg
909,3,81807,1:21.807,7,2014,Nico Rosberg
909,3,82134,1:22.134,8,2014,Nico Rosberg
909,3,82382,1:22.382,9,2014,Nico Rosberg
909,3,82081,1:22.081,10,2014,Nico Rosberg
909,3,82203,1:22.203,11,2014,Nico Rosberg
909,3,82466,1:22.466,12,2014,Nico Rosberg
909,3,82748,1:22.748,13,2014,Nico Rosberg
909,3,82991,1:22.991,14,2014,Nico Rosberg
909,3,86395,1:26.395,15,2014,Nico Rosberg
909,3,97954,1:37.954,16,2014,Nico Rosberg
909,3,82657,1:22.657,17,2014,Nico Rosberg
909,3,82255,1:22.255,18,2014,Nico Rosberg
909,3,82073,1:22.073,19,2014,Nico Rosberg
909,3,82002,1:22.002,20,2014,Nico Rosberg
909,3,81840,1:21.840,21,2014,Nico Rosberg
909,3,81901,1:21.901,22,2014,Nico Rosberg
909,3,82018,1:22.018,23,2014,Nico Rosberg
909,3,82832,1:22.832,24,2014,Nico Rosberg
909,3,82483,1:22.483,25,2014,Nico Rosberg
909,3,82046,1:22.046,26,2014,Nico Rosberg
909,3,82622,1:22.622,27,2014,Nico Rosberg
909,3,82629,1:22.629,28,2014,Nico Rosberg
909,3,82808,1:22.808,29,2014,Nico Rosberg
909,3,83448,1:23.448,30,2014,Nico Rosberg
909,3,83033,1:23.033,31,2014,Nico Rosberg
909,3,83286,1:23.286,32,2014,Nico Rosberg
909,3,82596,1:22.596,33,2014,Nico Rosberg
909,3,82636,1:22.636,34,2014,Nico Rosberg
909,3,82724,1:22.724,35,2014,Nico Rosberg
909,3,82933,1:22.933,36,2014,Nico Rosberg
909,3,82949,1:22.949,37,2014,Nico Rosberg
909,3,83178,1:23.178,38,2014,Nico Rosberg
909,3,83543,1:23.543,39,2014,Nico Rosberg
909,3,85804,1:25.804,40,2014,Nico Rosberg
909,3,87373,1:27.373,41,2014,Nico Rosberg
909,3,98261,1:38.261,42,2014,Nico Rosberg
909,3,81743,1:21.743,43,2014,Nico Rosberg
909,3,81482,1:21.482,44,2014,Nico Rosberg
909,3,81539,1:21.539,45,2014,Nico Rosberg
909,3,81309,1:21.309,46,2014,Nico Rosberg
909,3,81437,1:21.437,47,2014,Nico Rosberg
909,3,81526,1:21.526,48,2014,Nico Rosberg
909,3,82001,1:22.001,49,2014,Nico Rosberg
909,3,82160,1:22.160,50,2014,Nico Rosberg
909,3,81793,1:21.793,51,2014,Nico Rosberg
909,3,81948,1:21.948,52,2014,Nico Rosberg
909,3,81880,1:21.880,53,2014,Nico Rosberg
909,3,82791,1:22.791,54,2014,Nico Rosberg
909,3,81984,1:21.984,55,2014,Nico Rosberg
909,3,81585,1:21.585,56,2014,Nico Rosberg
909,3,81322,1:21.322,57,2014,Nico Rosberg
909,3,81799,1:21.799,58,2014,Nico Rosberg
909,3,82034,1:22.034,59,2014,Nico Rosberg
909,3,81857,1:21.857,60,2014,Nico Rosberg
909,3,81824,1:21.824,61,2014,Nico Rosberg
909,3,81777,1:21.777,62,2014,Nico Rosberg
909,3,82187,1:22.187,63,2014,Nico Rosberg
909,3,82226,1:22.226,64,2014,Nico Rosberg
909,3,82083,1:22.083,65,2014,Nico Rosberg
909,3,81791,1:21.791,66,2014,Nico Rosberg
909,3,81298,1:21.298,67,2014,Nico Rosberg
910,817,114871,1:54.871,1,2014,Daniel Ricciardo
910,817,108031,1:48.031,2,2014,Daniel Ricciardo
910,817,107106,1:47.106,3,2014,Daniel Ricciardo
910,817,105903,1:45.903,4,2014,Daniel Ricciardo
910,817,105834,1:45.834,5,2014,Daniel Ricciardo
910,817,105028,1:45.028,6,2014,Daniel Ricciardo
910,817,104657,1:44.657,7,2014,Daniel Ricciardo
910,817,106590,1:46.590,8,2014,Daniel Ricciardo
910,817,132221,2:12.221,9,2014,Daniel Ricciardo
910,817,133979,2:13.979,10,2014,Daniel Ricciardo
910,817,134248,2:14.248,11,2014,Daniel Ricciardo
910,817,139879,2:19.879,12,2014,Daniel Ricciardo
910,817,135598,2:15.598,13,2014,Daniel Ricciardo
910,817,97648,1:37.648,14,2014,Daniel Ricciardo
910,817,97222,1:37.222,15,2014,Daniel Ricciardo
910,817,92981,1:32.981,16,2014,Daniel Ricciardo
910,817,91509,1:31.509,17,2014,Daniel Ricciardo
910,817,90877,1:30.877,18,2014,Daniel Ricciardo
910,817,90053,1:30.053,19,2014,Daniel Ricciardo
910,817,89686,1:29.686,20,2014,Daniel Ricciardo
910,817,89489,1:29.489,21,2014,Daniel Ricciardo
910,817,90572,1:30.572,22,2014,Daniel Ricciardo
910,817,108199,1:48.199,23,2014,Daniel Ricciardo
910,817,138362,2:18.362,24,2014,Daniel Ricciardo
910,817,130711,2:10.711,25,2014,Daniel Ricciardo
910,817,127595,2:07.595,26,2014,Daniel Ricciardo
910,817,90992,1:30.992,27,2014,Daniel Ricciardo
910,817,89570,1:29.570,28,2014,Daniel Ricciardo
910,817,89266,1:29.266,29,2014,Daniel Ricciardo
910,817,89266,1:29.266,30,2014,Daniel Ricciardo
910,817,89512,1:29.512,31,2014,Daniel Ricciardo
910,817,89567,1:29.567,32,2014,Daniel Ricciardo
910,817,88826,1:28.826,33,2014,Daniel Ricciardo
910,817,89863,1:29.863,34,2014,Daniel Ricciardo
910,817,87355,1:27.355,35,2014,Daniel Ricciardo
